ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount;US Dollar Sales Amount
314;20180708;20180720;20180715;18740;SO45119;3578,27;2055,53193933824
344;20180708;20180720;20180715;11751;SO45120;3399,99;1953,11925551471
313;20180709;20180721;20180716;18725;SO45124;3578,27;2043,79140964131
312;20180709;20180721;20180716;18708;SO45125;3578,27;2043,79140964131
310;20180710;20180722;20180717;18726;SO45128;3578,27;2037,97129513612
350;20180710;20180722;20180717;11759;SO45129;3374,99;1922,19501082128
312;20180711;20180723;20180718;19084;SO45136;3578,27;2052,46644487783
310;20180711;20180723;20180718;18735;SO45137;3578,27;2052,46644487783
349;20180711;20180723;20180718;11452;SO45138;3374,99;1935,86669725823
311;20180712;20180724;20180719;19093;SO45144;3578,27;2052,46644487783
314;20180712;20180724;20180719;18716;SO45145;3578,27;2052,46644487783
310;20180714;20180726;20180721;19089;SO45153;3578,27;2046,59688858385
313;20180714;20180726;20180721;18767;SO45154;3578,27;2046,59688858385
312;20180714;20180726;20180721;18900;SO45155;3578,27;2046,59688858385
344;20180714;20180726;20180721;11465;SO45156;3399,99;1944,62937542896
344;20180714;20180726;20180721;11750;SO45157;3399,99;1944,62937542896
312;20180715;20180727;20180722;18721;SO45162;3578,27;2062,04690831557
328;20180715;20180727;20180722;25714;SO45163;699,0982;402,868783495649
349;20180715;20180727;20180722;11453;SO45164;3374,99;1944,90289863424
312;20180716;20180728;20180723;19083;SO45166;3578,27;2049,52746434504
311;20180716;20180728;20180723;18706;SO45167;3578,27;2049,52746434504
312;20180716;20180728;20180723;18738;SO45168;3578,27;2049,52746434504
314;20180716;20180728;20180723;18766;SO45169;3578,27;2049,52746434504
351;20180716;20180728;20180723;11462;SO45170;3374,99;1933,09467896214
345;20180716;20180728;20180723;11754;SO45171;3399,99;1947,41394123375
314;20180717;20180729;20180724;18903;SO45177;3578,27;2046,36280452934
347;20180717;20180729;20180724;11456;SO45178;3399,99;1944,40695413474
351;20180717;20180729;20180724;11457;SO45179;3374,99;1930,10980212742
312;20180718;20180730;20180725;18769;SO45182;3578,27;2071,95715112913
334;20180718;20180730;20180725;25711;SO45183;699,0982;404,804979733642
320;20180718;20180730;20180725;25717;SO45184;699,0982;404,804979733642
313;20180719;20180731;20180726;18931;SO45190;3578,27;2070,15909748337
313;20180720;20180801;20180727;18929;SO45195;3578,27;2073,15758980301
311;20180720;20180801;20180727;18739;SO45196;3578,27;2073,15758980301
314;20180720;20180801;20180727;18902;SO45197;3578,27;2073,15758980301
314;20180721;20180802;20180728;19094;SO45202;3578,27;2084,51007806129
314;20180721;20180802;20180728;18907;SO45203;3578,27;2084,51007806129
345;20180721;20180802;20180728;11460;SO45204;3399,99;1980,65361761622
311;20180722;20180803;20180729;18724;SO45211;3578,27;2103,13271423534
314;20180722;20180803;20180729;18729;SO45212;3578,27;2103,13271423534
349;20180722;20180803;20180729;11464;SO45213;3374,99;1983,65463735747
312;20180724;20180805;20180731;18930;SO45223;3578,27;2105,97963627803
311;20180724;20180805;20180731;18723;SO45224;3578,27;2105,97963627803
314;20180725;20180806;20180801;18768;SO45228;3578,27;2102,39130434782
314;20180726;20180807;20180802;18908;SO45231;3578,27;2102,39130434782
310;20180726;20180807;20180802;18736;SO45232;3578,27;2102,39130434782
344;20180726;20180807;20180802;11472;SO45233;3399,99;1997,64394829612
312;20180727;20180808;20180803;18731;SO45236;3578,27;2101,52698655077
314;20180727;20180808;20180803;18737;SO45237;3578,27;2101,52698655077
346;20180727;20180808;20180803;11459;SO45238;3399,99;1996,82269336936
334;20180728;20180809;20180804;25715;SO45243;699,0982;413,129771894575
350;20180728;20180809;20180804;11756;SO45244;3374,99;1994,43919158492
310;20180729;20180810;20180805;18928;SO45245;3578,27;2133,4784164083
310;20180729;20180810;20180805;18709;SO45246;3578,27;2133,4784164083
334;20180729;20180810;20180805;25716;SO45247;699,0982;416,824588600048
344;20180729;20180810;20180805;11451;SO45248;3399,99;2027,18220844264
314;20180730;20180811;20180806;18718;SO45257;3578,27;2145,11719920868
340;20180730;20180811;20180806;25712;SO45258;699,0982;419,098495294047
349;20180731;20180812;20180807;11454;SO45264;3374,99;2034,84263836971
350;20180731;20180812;20180807;11461;SO45265;3374,99;2034,84263836971
311;20180801;20180813;20180808;19562;SO45348;3578,27;2171,54387668406
312;20180801;20180813;20180808;19568;SO45349;3578,27;2171,54387668406
311;20180801;20180813;20180808;19613;SO45350;3578,27;2171,54387668406
313;20180802;20180814;20180809;19096;SO45356;3578,27;2171,4121002488
313;20180803;20180815;20180810;19271;SO45362;3578,27;2167,86017205865
312;20180803;20180815;20180810;19565;SO45363;3578,27;2167,86017205865
314;20180804;20180816;20180811;19269;SO45369;3578,27;2152,47232916266
312;20180804;20180816;20180811;19270;SO45370;3578,27;2152,47232916266
313;20180805;20180817;20180812;19596;SO45375;3578,27;2154,15688399253
344;20180805;20180817;20180812;11761;SO45376;3399,99;2046,83041358136
312;20180806;20180818;20180813;19607;SO45386;3578,27;2155,5843373494
310;20180807;20180819;20180814;19560;SO45390;3578,27;2136,28059701492
313;20180807;20180819;20180814;19588;SO45391;3578,27;2136,28059701492
344;20180807;20180819;20180814;11762;SO45392;3399,99;2029,8447761194
312;20180808;20180820;20180815;19594;SO45396;3578,27;2127,01064019497
311;20180809;20180821;20180816;19598;SO45399;3578,27;2127,01064019497
312;20180810;20180822;20180817;19612;SO45409;3578,27;2123,72841118167
311;20180811;20180823;20180818;19264;SO45418;3578,27;2135,64309161444
314;20180811;20180823;20180818;19555;SO45419;3578,27;2135,64309161444
313;20180811;20180823;20180818;19561;SO45420;3578,27;2135,64309161444
313;20180811;20180823;20180818;19576;SO45421;3578,27;2135,64309161444
326;20180814;20180826;20180821;25823;SO45439;699,0982;420,788612013964
310;20180815;20180827;20180822;19102;SO45444;3578,27;2136,15306548863
310;20180815;20180827;20180822;19105;SO45445;3578,27;2136,15306548863
313;20180816;20180828;20180823;19558;SO45447;3578,27;2136,15306548863
324;20180816;20180828;20180823;25718;SO45448;699,0982;417,347143454122
314;20180817;20180829;20180824;19559;SO45452;3578,27;2134,87858719647
311;20180819;20180831;20180826;19599;SO45458;3578,27;2139,98564679146
310;20180819;20180831;20180826;19605;SO45459;3578,27;2139,98564679146
334;20180819;20180831;20180826;25822;SO45460;699,0982;418,095927277077
314;20180820;20180901;20180827;19586;SO45464;3578,27;2108,95856662934
342;20180820;20180901;20180827;25819;SO45465;699,0982;412,034066128367
311;20180821;20180902;20180828;19611;SO45466;3578,27;2111,57205240175
313;20180822;20180903;20180829;19095;SO45472;3578,27;2116,56808233763
310;20180822;20180903;20180829;19592;SO45473;3578,27;2116,56808233763
310;20180822;20180903;20180829;19595;SO45474;3578,27;2116,56808233763
313;20180822;20180903;20180829;19601;SO45475;3578,27;2116,56808233763
314;20180822;20180903;20180829;19614;SO45476;3578,27;2116,56808233763
313;20180823;20180904;20180830;19099;SO45479;3578,27;2116,56808233763
313;20180823;20180904;20180830;19564;SO45480;3578,27;2116,56808233763
313;20180823;20180904;20180830;19563;SO45481;3578,27;2116,56808233763
313;20180824;20180905;20180831;19556;SO45487;3578,27;2114,06711568002
311;20180824;20180905;20180831;19577;SO45488;3578,27;2114,06711568002
310;20180824;20180905;20180831;19602;SO45489;3578,27;2114,06711568002
310;20180825;20180906;20180901;19609;SO45494;3578,27;2117,94613791063
342;20180825;20180906;20180901;25821;SO45495;699,0982;413,789997040545
313;20180826;20180907;20180902;19593;SO45505;3578,27;2101,7738619677
311;20180826;20180907;20180902;19615;SO45506;3578,27;2101,7738619677
314;20180826;20180907;20180902;19616;SO45507;3578,27;2101,7738619677
310;20180828;20180909;20180904;19557;SO45515;3578,27;2088,6469764184
336;20180829;20180910;20180905;25828;SO45584;699,0982;407,994280711993
351;20180829;20180910;20180905;11905;SO45585;3374,99;1969,64692150569
314;20180830;20180911;20180906;19784;SO45589;3578,27;2087,30677244356
311;20180830;20180911;20180906;19763;SO45590;3578,27;2087,30677244356
326;20180830;20180911;20180906;25831;SO45591;699,0982;407,803884967625
345;20180830;20180911;20180906;11897;SO45592;3399,99;1983,31097240856
312;20180831;20180912;20180907;19794;SO45599;3578,27;2089,01278533481
313;20180831;20180912;20180907;19628;SO45600;3578,27;2089,01278533481
348;20180831;20180912;20180907;11893;SO45601;3374,99;1970,33685562496
312;20180901;20180913;20180908;19967;SO45606;3578,27;2106,35154226513
330;20180901;20180913;20180908;25830;SO45607;699,0982;411,524723334118
349;20180901;20180913;20180908;11896;SO45608;3374,99;1986,69060513303
311;20180903;20180915;20180910;19787;SO45619;3578,27;2061,80927686546
314;20180903;20180915;20180910;19951;SO45620;3578,27;2061,80927686546
346;20180903;20180915;20180910;11768;SO45621;3399,99;1959,0838375108
314;20180904;20180916;20180911;19795;SO45628;3578,27;2085,36045224081
347;20180904;20180916;20180911;11892;SO45629;3399,99;1981,46162363774
351;20180904;20180916;20180911;11899;SO45630;3374,99;1966,89201002389
314;20180905;20180917;20180912;19766;SO45634;3578,27;2097,33896020163
311;20180906;20180918;20180913;19782;SO45639;3578,27;2097,33896020163
311;20180906;20180918;20180913;19964;SO45640;3578,27;2097,33896020163
312;20180908;20180920;20180915;19791;SO45648;3578,27;2093,65748054531
311;20180909;20180921;20180916;19771;SO45651;3578,27;2092,55555555556
334;20180909;20180921;20180916;25826;SO45652;699,0982;408,829356725146
347;20180909;20180921;20180916;11764;SO45653;3399,99;1988,29824561404
312;20180910;20180922;20180917;19797;SO45660;3578,27;2115,81717123936
342;20180910;20180922;20180917;25827;SO45661;699,0982;413,374053926207
350;20180910;20180922;20180917;11906;SO45662;3374,99;1995,61849574267
347;20180910;20180922;20180917;11901;SO45663;3399,99;2010,40089877011
314;20180911;20180923;20180918;19957;SO45667;3578,27;2105,11236616072
312;20180912;20180924;20180919;19790;SO45673;3578,27;2103,25633339211
314;20180912;20180924;20180919;19948;SO45674;3578,27;2103,25633339211
340;20180912;20180924;20180919;25829;SO45675;699,0982;410,920002351143
349;20180912;20180924;20180919;11765;SO45676;3374,99;1983,77123376242
348;20180912;20180924;20180919;11895;SO45677;3374,99;1983,77123376242
314;20180913;20180925;20180920;19789;SO45681;3578,27;2108,71000058931
312;20180913;20180925;20180920;19950;SO45682;3578,27;2108,71000058931
312;20180914;20180926;20180921;19773;SO45689;3578,27;2107,34393404005
310;20180914;20180926;20180921;19958;SO45690;3578,27;2107,34393404005
344;20180914;20180926;20180921;11898;SO45691;3399,99;2002,34982332156
310;20180916;20180928;20180923;19947;SO45703;3578,27;2069,20141097554
345;20180917;20180929;20180924;11904;SO45707;3399,99;1983,31097240856
313;20180917;20180929;20180924;19765;SO45708;3578,27;2087,30677244356
313;20180917;20180929;20180924;19793;SO45709;3578,27;2087,30677244356
310;20180917;20180929;20180924;19963;SO45710;3578,27;2087,30677244356
313;20180917;20180929;20180924;19621;SO45711;3578,27;2087,30677244356
346;20180917;20180929;20180924;11767;SO45712;3399,99;1983,31097240856
310;20180918;20180930;20180925;19770;SO45715;3578,27;2096,11036260325
310;20180918;20180930;20180925;19783;SO45716;3578,27;2096,11036260325
313;20180919;20181001;20180926;19653;SO45720;3578,27;2095,37389471218
345;20180919;20181001;20180926;11766;SO45721;3399,99;1990,97616677402
351;20180919;20181001;20180926;11908;SO45722;3374,99;1976,33659307841
350;20180920;20181002;20180927;11909;SO45727;3374,99;1972,64013092524
314;20180921;20181003;20180928;19792;SO45735;3578,27;2096,23315758641
310;20180921;20181003;20180928;19960;SO45736;3578,27;2096,23315758641
311;20180921;20181003;20180928;19965;SO45737;3578,27;2096,23315758641
346;20180921;20181003;20180928;11900;SO45738;3399,99;1991,79261862917
348;20180921;20181003;20180928;11903;SO45739;3374,99;1977,14704159344
314;20180922;20181004;20180929;19786;SO45740;3578,27;2099,92370892019
314;20180922;20181004;20180929;19788;SO45741;3578,27;2099,92370892019
312;20180922;20181004;20180929;19620;SO45742;3578,27;2099,92370892019
313;20180922;20181004;20180929;19631;SO45743;3578,27;2099,92370892019
351;20180922;20181004;20180929;11894;SO45744;3374,99;1980,6279342723
314;20180923;20181005;20180930;19772;SO45752;3578,27;2085,11741739992
311;20180923;20181005;20180930;19966;SO45753;3578,27;2085,11741739992
314;20180925;20181007;20181002;19959;SO45763;3578,27;2081,59976730657
310;20180925;20181007;20181002;19652;SO45764;3578,27;2081,59976730657
311;20180926;20181008;20181003;19956;SO45770;3578,27;2072,9173908006
313;20180927;20181009;20181004;19785;SO45772;3578,27;2074,59995361781
311;20180927;20181009;20181004;19949;SO45773;3578,27;2074,59995361781
346;20180928;20181010;20181005;11907;SO45777;3399,99;1968,15629522431
312;20180929;20181011;20181006;20160;SO45819;3578,27;2081,72086799697
340;20180929;20181011;20181006;25832;SO45820;699,0982;406,712548723021
312;20180930;20181012;20181007;20246;SO45822;3578,27;2084,63151762307
311;20180930;20181012;20181007;20253;SO45823;3578,27;2084,63151762307
310;20181001;20181013;20181008;20245;SO45829;3578,27;2112,56937064589
314;20181001;20181013;20181008;20151;SO45830;3578,27;2112,56937064589
313;20181001;20181013;20181008;20158;SO45831;3578,27;2112,56937064589
351;20181001;20181013;20181008;11916;SO45832;3374,99;1992,55520132247
311;20181002;20181014;20181009;20213;SO45838;3578,27;2120,4562962963
349;20181002;20181014;20181009;11915;SO45839;3374,99;1999,99407407408
312;20181004;20181016;20181011;20154;SO45849;3578,27;2111,19830078471
311;20181005;20181017;20181012;20247;SO45856;3578,27;2113,69248035915
351;20181005;20181017;20181012;11919;SO45857;3374,99;1993,6145076496
350;20181005;20181017;20181012;11952;SO45858;3374,99;1993,6145076496
311;20181007;20181019;20181014;19968;SO45864;3578,27;2077,61133368171
312;20181007;20181019;20181014;20157;SO45865;3578,27;2077,61133368171
326;20181008;20181020;20181015;25919;SO45871;699,0982;399,188145948724
310;20181009;20181021;20181016;20242;SO45875;3578,27;2047,53376058595
314;20181009;20181021;20181016;19975;SO45876;3578,27;2047,53376058595
351;20181009;20181021;20181016;11910;SO45877;3374,99;1931,21423666743
310;20181010;20181022;20181017;20217;SO45888;3578,27;2054,1159586682
350;20181010;20181022;20181017;11920;SO45889;3374,99;1937,42250287026
312;20181011;20181023;20181018;20226;SO45892;3578,27;2050,34953013981
311;20181013;20181025;20181020;20241;SO45904;3578,27;2044,25845521024
311;20181013;20181025;20181020;20152;SO45905;3578,27;2044,25845521024
312;20181013;20181025;20181020;20159;SO45906;3578,27;2044,25845521024
310;20181013;20181025;20181020;20214;SO45907;3578,27;2044,25845521024
347;20181013;20181025;20181020;11918;SO45908;3399,99;1942,40744972578
349;20181013;20181025;20181020;11947;SO45909;3374,99;1928,125
349;20181014;20181026;20181021;11929;SO45914;3374,99;1922,19501082128
347;20181014;20181026;20181021;11930;SO45915;3399,99;1936,43353457114
346;20181014;20181026;20181021;11964;SO45916;3399,99;1936,43353457114
347;20181015;20181027;20181022;11942;SO45925;3399,99;1956,94140669967
310;20181016;20181028;20181023;20249;SO45931;3578,27;2062,99798212742
310;20181016;20181028;20181023;20211;SO45932;3578,27;2062,99798212742
313;20181018;20181030;20181025;20244;SO45940;3578,27;2061,09671101895
310;20181018;20181030;20181025;19978;SO45941;3578,27;2061,09671101895
312;20181018;20181030;20181025;20219;SO45942;3578,27;2061,09671101895
310;20181018;20181030;20181025;20221;SO45943;3578,27;2061,09671101895
312;20181018;20181030;20181025;20225;SO45944;3578,27;2061,09671101895
324;20181018;20181030;20181025;25920;SO45945;699,0982;402,683140372098
350;20181018;20181030;20181025;11914;SO45946;3374,99;1944,00668164276
351;20181018;20181030;20181025;11943;SO45947;3374,99;1944,00668164276
310;20181019;20181031;20181026;19970;SO45949;3578,27;2064,06898938625
312;20181019;20181031;20181026;19974;SO45950;3578,27;2064,06898938625
348;20181019;20181031;20181026;11944;SO45951;3374,99;1946,81010613752
347;20181019;20181031;20181026;11969;SO45952;3399,99;1961,23096446701
312;20181020;20181101;20181027;19979;SO45956;3578,27;2058,48817810505
310;20181021;20181102;20181028;20227;SO45962;3578,27;2034,37944169652
310;20181021;20181102;20181028;20238;SO45963;3578,27;2034,37944169652
310;20181021;20181102;20181028;20215;SO45964;3578,27;2034,37944169652
320;20181021;20181102;20181028;25921;SO45965;699,0982;397,463300926716
345;20181021;20181102;20181028;11946;SO45966;3399,99;1933,02063789869
310;20181022;20181103;20181029;20156;SO45969;3578,27;2021,73569128199
348;20181022;20181103;20181029;11963;SO45970;3374,99;1906,88174473134
